advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	267	1	2917733	831000	119733	25700
Flamesite s.r.o.		AR522320249995919360	Google	201	1	2910000	100000	10050	0
Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	2890972	1143000	26572	5600
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	637	1	2886363	706000	73901	231
Amnesty International Polska		57544755889	Facebook	68	1	2874932	1006000	10057	3000
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	6	1	2849994	1360000	3994	1400
Blendle		181375052003138	Facebook	81	1	2824919	968000	30919	5600
Irene Montero	Unidas Podemos	699285113542248	Facebook	8	1	2815992	1356000	21292	7200
Les Energies du Soleil		1684031805239401	Facebook	14	1	2815986	1246000	33386	9900
Plaid Cymru	Plaid Cymru	26416930992	Facebook	27	1	2796973	1105000	15359	3124
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	102	1	2794898	971000	11698	400
Josef Caruana		166617437361908	Facebook	67	1	2791933	873000	12233	1400
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	111	1	2780889	866000	6835	1601
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	29	1	2778971	1108000	4947	1617
Riparte il futuro		476098022442147	Facebook	40	1	2772960	1095000	7960	1000
Sverige för UNHCR		643137272398136	Facebook	96	1	2765904	807000	13233	3537
Vihreät - De Gröna		33722070600	Facebook	41	1	2757959	1100000	12359	2900
CD&V	CD&V	52997544531	Facebook	109	1	2752891	834000	20491	2700
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	83	1	2750917	950000	43182	8910
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	266	1	2750000	10000	13300	0
Greenpeace International		7297163299	Facebook	6	1	2749994	1210000	3808	1579
Wholesome Culture		1664959567149320	Facebook	7	1	2749993	1210000	6046	1157
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	21	1	2742979	1147000	3679	400
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	31	1	2734969	996000	4751	1247
Ivan ŠTEFANEC		324560137683033	Facebook	43	1	2722957	1133000	12957	2500
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	36	1	2720964	1027000	9964	1600
Stop Cambio Climático		124967441456981	Facebook	32	1	2713968	1138000	8068	1500
National Geographic		107307059419	Facebook	4	1	2699996	1300000	796	100
Slovenska demokratska stranka		AR170068335415787520	Google	26	1	2690000	260000	1300	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	87	1	2662913	793000	9813	300
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	13	1	2659987	1125000	21946	4695
Red Barnet		67571270393	Facebook	88	1	2655912	892000	43023	10926
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	2650987	1130000	3169	630
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	34	1	2620966	930000	4613	1043
Amnistía Internacional España		78151799929	Facebook	40	1	2606960	1114000	16960	2800
Winkler Gyula		1560147330888040	Facebook	22	1	2602978	1150000	3230	819
UAB "BPN LT"		AR135010682042056704	Google	26	1	2600000	260000	1300	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	40	1	2598960	984000	15760	4600
Evropa společně	Evropa společně	535611970260854	Facebook	66	1	2586934	904000	7863	1764
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	2585980	1216000	2475	525
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	794	1	2579206	575000	93739	694
Johann Gudenus		104145976305577	Facebook	65	1	2570935	1018000	15735	2600
Det Konservative Folkeparti		AR40969452518375424	Google	238	1	2560000	20000	11900	0
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	6	1	2559994	1115000	994	100
GroenLinks	GroenLinks	175740570505	Facebook	65	1	2558935	959000	16635	4200
NT Live	NT Live	107334993856	Facebook	119	1	2546881	932000	21964	2082
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	99	1	2536901	620000	10601	200
Danke, Freihandel.	VDMA	226651401514704	Facebook	254	1	2536746	591000	30546	1900
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	47	1	2532953	920000	17153	2900
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	251	1	2523749	575000	36449	2900
Silvia Dinică		1128229287275038	Facebook	21	1	2514979	1001000	4428	1029
WWF España		57973661707	Facebook	41	1	2509959	1085000	11459	1900
Partido Socialista Europeo		442423976113917	Facebook	33	1	2504967	1072000	5267	500
Paddy Power		108803784913	Facebook	4	1	2499996	1100000	19996	4000
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	123	1	2482877	917000	18277	1300
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	112	1	2470000	150000	5600	0
Röda Korset		111630258867610	Facebook	72	1	2452928	651000	11189	3389
Capire il cambiamento climatico		340472676679938	Facebook	10	1	2449990	1130000	9590	2200
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	25	1	2431975	1032000	4075	400
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	62	1	2430938	946000	7462	1799
Forza Italia		172265396249029	Facebook	15	1	2411985	912000	21885	4200
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	32	1	2410968	932000	11768	2700
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	2404987	991000	11587	2900
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	240	1	2400000	0	12000	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	65	1	2395935	773000	10435	1000
Aboca		295129913955200	Facebook	56	1	2384944	708000	5544	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	62	1	2380938	692000	13038	2000
Приоритети	БЗНС	1163987410423594	Facebook	79	1	2380921	758000	7913	178
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	46	1	2377954	661000	10172	2277
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	34	1	2375966	896000	32961	8435
IG Metall	IG Metall	249296718436	Facebook	21	1	2369979	1000000	8779	2500
NPO Zapp		205247699486388	Facebook	6	1	2354994	1161000	2694	800
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	59	1	2349941	647000	9441	900
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	137	1	2312863	718000	20663	2600
Ministère Délégué Chargé des MRE et des Affaires de la Migration		700101313362955	Facebook	13	1	2304987	941000	2076	200
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	46	1	2300954	751000	5754	300
VICE Italia		1392630034386716	Facebook	4	1	2299996	1150000	1596	300
LO Sverige		163820136238	Facebook	7	1	2299993	1000000	21299	5093
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	32	1	2299968	675000	15932	2545
UNICEF France		173159234432	Facebook	38	1	2288962	899000	12062	2900
Le Monde		14892757589	Facebook	36	1	2286964	822000	5964	600
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	11	1	2269989	970000	5793	2641
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	37	1	2256963	959000	4063	100
CIWF Italia		576664002355828	Facebook	25	1	2254975	948000	16975	4000
SOS Colabora		351877478951783	Facebook	29	1	2252971	939000	11171	2400
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	155	1	2231845	516000	15345	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	35	1	2230965	721000	5482	1256
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	36	1	2228964	830000	7264	1200
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	82	1	2223918	527000	15411	1504
Jörgen Warborn EU-kandidat		56002955332	Facebook	98	1	2220902	573000	23541	5880
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	10	1	2204990	1021000	12269	2787
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	3	1	2199997	1100000	10497	2100
FDP Bremen	FDP Bremen	152934608113175	Facebook	288	1	2193712	554000	31812	1100
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	31	1	2181969	832000	17148	7149
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	30	1	2176970	915000	6570	900
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	32	1	2150968	776000	5401	890
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	47	1	2150953	709000	7412	2466
TOP 09		AR268709096956362752	Google	152	1	2150000	70000	7600	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	44	1	2149956	562000	5956	400
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	44	1	2137956	812000	8356	1000
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	80	1	2135920	591000	15182	1504
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	45	1	2132955	687000	4455	0
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	15	1	2125985	901000	2454	404
Hochschulinitiative Deutschland		883028475156898	Facebook	60	1	2118940	784000	8740	700
EU Watch	EU Watch	136146920436020	Facebook	35	1	2115965	661000	6439	925
Enel Energia		1589410777971706	Facebook	5	1	2109995	955000	20095	4000
Fine Gael	Fine Gael	264172043210	Facebook	8	1	2109992	905000	10092	3200
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	41	1	2105959	719000	17378	3908
Labour South East	The Labour Party.	123817579216	Facebook	23	1	2100977	812000	33184	7868
MasterClass		687589164666184	Facebook	3	1	2099997	1050000	9343	1869
Sme rodina	Sme rodina	600235073447674	Facebook	5	1	2099995	920000	3095	1200
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	6	1	2099994	900000	4494	1800
Andrej Babiš	ANO	214827221987263	Facebook	13	1	2099987	979000	7054	1647
Greenpeace Luxembourg		67370457805	Facebook	134	1	2078866	537000	14866	400
CDA	CDA	320374518118	Facebook	12	1	2074988	917000	11888	2500
SF	SF	74796954245	Facebook	63	1	2074937	653000	18108	4391
WWF UK		311627208673	Facebook	111	1	2073889	842000	19659	3008
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	164	1	2070836	552000	16236	0
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	29	1	2065971	863000	6671	1500
Microsoft Education		171047642947607	Facebook	6	1	2054994	811000	18331	3649
Mes économies d'énergie		124948231440251	Facebook	11	1	2054989	801000	23089	4600
Bouzidi Mourad		1840451052913778	Facebook	4	1	2049996	910000	1596	300
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	16	1	2049984	760000	3590	1284
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	2044939	681000	12639	2200
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	24	1	2034976	938000	15529	6400
Pavel Poc	Poc Pavel	202974613060409	Facebook	20	1	2024980	811000	4448	1228
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	49	1	2020951	632000	8200	1930
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	59	1	2012941	627000	7041	300
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	55	1	2003945	580000	15045	2400
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	17	1	2000983	852000	22519	6547
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	30	1	2000970	711000	4482	907
Adesso Basta		1062452300584762	Facebook	2	1	1999998	1000000	9998	2000
Gambrinus		146991996743	Facebook	3	1	1999997	900000	14997	3000
Bespaarkiosk.nl		1659811130952704	Facebook	3	1	1999997	900000	14997	3000
Facebook	Facebook	316001081653	Facebook	4	1	1999996	800000	18510	4050
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	78	1	1998922	518000	4448	674
World Bank		153371894688575	Facebook	40	1	1983960	720000	4949	356
Pametno		AR222880077921124352	Google	36	1	1980000	180000	1800	0
5Pillars	5 Pillars	490858150969676	Facebook	10	1	1972990	920000	19660	4165
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	57	1	1960943	555000	6043	100
Sawab Center FR		1211855348956946	Facebook	7	1	1954993	811000	749	145
PolEXIT		2001582129931761	Facebook	17	1	1950983	780000	4090	884
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	76	1	1939924	571000	7924	100
Dúró Dóra	Sipos 	191946490841225	Facebook	29	1	1935971	785000	4769	1733
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	67	1	1929933	436000	9433	700
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	151	1	1926849	474000	16949	500
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	61	1	1920939	584000	8039	500
Pia Olsen Dyhr	SF	49348971479	Facebook	58	1	1919942	587000	17104	4365
Parlamento Europeo - Oficina en España		161616883888862	Facebook	17	1	1915983	733000	3683	500
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	75	1	1915925	473000	17514	4222
USR Diaspora	USR Diaspora	1793510380925494	Facebook	70	1	1909930	649000	9994	998
Vandebron		263935850440177	Facebook	13	1	1907987	811000	13587	2900
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	25	1	1905975	653000	3078	178
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	1900992	870000	4092	1100
CIWF France	CIWF France	335868279790722	Facebook	5	1	1899995	800000	16995	4000
Colores Contra la Violencia		491948314339036	Facebook	43	1	1894957	682000	5057	200
GRUNDIG		1508163162762486	Facebook	14	1	1879986	862000	3555	744
Fabrizio Marrazzo		174478206566341	Facebook	50	1	1871950	539000	6950	500
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	181	1	1860819	437000	6680	1325
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	108	1	1854892	521000	14621	4111
Verv		560545637307176	Facebook	9	1	1849991	880000	4175	1335
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	16	1	1849984	730000	7284	1200
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	62	1	1834938	402000	9417	578
Othmar Karas	Volkspartei	395638503864459	Facebook	456	1	1828544	378000	52344	1800
Gestion et Action Libérale		AR201311233196949504	Google	182	1	1820000	0	9100	0
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	8	1	1814992	806000	670	126
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	55	1	1810000	140000	2750	0
Kokoomus	Kokoomus	201285237101	Facebook	580	1	1807420	322000	66620	2300
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	975	1	1805025	257000	96925	100
Ben & Jerry's		147006749798	Facebook	4	1	1799996	850000	11496	2600
MBRC		1853495178284518	Facebook	100	1	1799900	517000	16700	1700
Sylwia Spurek		1967695263556184	Facebook	23	1	1791977	694000	3367	721
2 Min Ecologie		433170297221149	Facebook	68	1	1771932	605000	19432	3500
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	61	1	1769939	445000	6039	0
Saco	Saco	133910158381	Facebook	41	1	1755959	366000	10886	2593
Route Auto		252868201731333	Facebook	9	1	1754991	831000	8191	1600
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	49	1	1754951	563000	7251	600
Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	1750990	730000	5190	1600
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	17	1	1746983	681000	5383	1200
Épargne Malin		1864684416941008	Facebook	19	1	1746981	761000	59401	16519
VVD		121264564551002	Facebook	34	1	1746966	700000	6566	800
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	42	1	1746958	577000	3991	767
ExxonMobil		925007000949719	Facebook	38	1	1737962	602000	16255	4005
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	43	1	1728957	609000	5925	534
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	25	1	1715975	676000	4875	600
France Soleil		1928798227141536	Facebook	14	1	1709986	807000	23186	7800
Video News		329122497569429	Facebook	5	1	1704995	701000	1700	525
Izquierda Unida	Izquierda Unida	74858103866	Facebook	14	1	1704986	741000	7286	2300
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	27	1	1703973	635000	7073	1100
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	18	1	1701982	790000	5606	1743
European GNSS Agency		128217567344601	Facebook	3	1	1699997	800000	6997	2000
Skandia		139767876088719	Facebook	3	1	1699997	800000	6482	1852
Go Canada Academic and Immigration Services		936478993111944	Facebook	3	1	1699997	800000	727	132
Treedom		316091912308	Facebook	38	1	1699962	601000	5362	400
CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	97	1	1694903	534000	14903	1600
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	68	1	1689932	503000	19709	3934
Eva Kaili	Eva Kaili	13721812367	Facebook	20	1	1684980	653000	8080	1300
Μαρία Σπυράκη		657782574275153	Facebook	41	1	1684959	585000	4459	100
Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	89	1	1676911	434000	18111	2600
Vouliwatch		627330267312880	Facebook	8	1	1674992	671000	3892	1600
