advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podemos Móstoles	Podemos	215650701965432	Facebook	0_50	0 - 50	3	1	2987	0	296	0
Vlaams Belang Kortrijk	Vlaams Belang	1657893191169110	Facebook	0_50	0 - 50	3	1	2987	0	296	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte	Jutta Wegner 	157027537691135	Facebook	0_50	0 - 50	3	1	2987	0	296	0
sp.a Gent	sp.a Gent	145214795544742	Facebook	0_50	0 - 50	3	1	2987	0	296	0
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	0_50	0 - 50	2	1	2774	355	24	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	0_50	0 - 50	3	1	2158	0	247	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	0_50	0 - 50	3	1	2158	0	247	0
David Lega	Kristdemokraterna	251829904829983	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Alternativet	Alternativet	676061179094769	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Linus Lakso - MP	Miljöpartiet de gröna	1038425926323402	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Hanne Bjørn-Klausen, Det Konservative Folkeparti	Bjorn Hanne Bonderup	796255540533364	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Jesper Kamp Nielsen	Jesper Kamp Nielsen	137192416471991	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Erik Poulsen - kandidat til Europa-Parlamentet	Erik Poulsen - kandidat til Europa-Parlamentet	203735820417737	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Camilla Kampmann	Kampmann Camila	1071071099585942	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	0_50	0 - 50	2	1	1998	0	26	0
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	0_50	0 - 50	2	1	1998	0	41	0
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Dina Raabjerg - Kandidat til EU - En jysk stemme	Myrup Dina Hoff	262868500820455	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Sverigedemokraterna Norrtelje	Sverigedemokraterna Norrtelje	231584306927975	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Jacob Høfler	Høfler Jacob Juel	205247329953919	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Sebastian Mylsted-Schenstrøm - Venstre, Næstved	Mylsted-Schenstrøm Sebastian	437813842938863	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Kristdemokraterna i Marks kommun	Hermansson Per-Olof Ingvar	511527222310641	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Lucas Zukunft	Zukunft Lucas Emil	458380827831211	Facebook	0_50	0 - 50	2	1	1998	0	26	0
PNL Mures	EUROPA DNS	143378845861681	Facebook	0_50	0 - 50	2	1	1998	0	41	0
Miljöpartiet de gröna i Malmö	Miljöpartiet de gröna i Malmö	1506025182942351	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Kristdemokraterna i Örebro län	Cesar Eje Alexander	430535663641398	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Danny Malkowski	Malkowski Danny Knudsen	1469658016633937	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Kristdemokraterna på Gotland	Kristdemokraterna på Gotland	1375539726041747	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Vänsterpartiet Skåne	Vänsterpartiet Skåne	111566022258925	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	0_50	0 - 50	2	1	1998	0	26	0
Miljöpartiet de gröna Gävle	Johansson Evelina Sofia	127624557250669	Facebook	0_50	0 - 50	2	1	1998	0	18	0
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Joanna Szałata - Wybory 2019	Andrzej Ostrowski	337862966919194	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Wolność - częstochowskie	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	836715293340164	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Stop Korki na Bałuckiego		204126866871498	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Studio Masażu i Fizjoterapii	Bożena Barbara Bartela-Citak	1704799239844675	Facebook	0_50	0 - 50	2	1	1997	0	46	0
Kati Piri	PvdA	254626848046622	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Compromís per Novelda	Compromís	661474610630519	Facebook	0_50	0 - 50	2	1	1991	0	197	0
CDU Mein Altensteig	CDU-Stadtverband Altensteig	2605830436157588	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Magyar Kereszténydemokrata Szövetség	Magyar Kereszténydemokrata Szövetség	124771041038345	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Roland Heintze	CDU Landesverband Hamburg	751240091655625	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Groen	Groen	84920854319	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Jakob Schäuble	FDP Ingolstadt	1873283949575191	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Koen Geens	CD&V	294055357407926	Facebook	0_50	0 - 50	2	1	1991	0	197	0
CDU Kreisverband Ahrweiler	CDU Kreisverband Ahrweiler	400923533270421	Facebook	0_50	0 - 50	2	1	1991	0	197	0
CDU Grafschaft	CDU Grafschaft	124943844303250	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Andreas von Brühl	Andreas Sebastian Graf Von Brühl 	227743204230314	Facebook	0_50	0 - 50	2	1	1991	0	197	0
VBE NRW	Verband Bildung und Erziehung NRW e.V.	337954219575798	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Candice Vanhecke	Abou Jahjah Dyab	583228032160687	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Offida Solidarietà e Democrazia	Luigi Massa	210831259107734	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Bündnis 90/Die Grünen Anhalt-Bitterfeld	BÜNDNIS 90/DIE GRÜNEN Kreisverband Anhalt-Bitterfeld	409153932473503	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Jusos Freiburg	Jusos Freiburg	452121134820659	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Podemos Molina de Segura	Podemos Molina de Segura	199656166909680	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Paolo Narcisi - Elezioni Europee 2019	Paolo Narcisi	267745780834375	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Stefania Monteverde in Europa	Stefania Monteverde	2880774605326482	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Grégory Vidal	Grégory Vidal	347251118652585	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Matthias Paul - Ihr Bürgermeisterkandidat für Burgdorf	Matthias Paul	587171618465873	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Andrea Magnone	Andrea Magnone	371238803484196	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Podem Morvedre	PODEMOS.	249370875231775	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	0_50	0 - 50	2	1	1991	0	197	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Piratenpartei Ansbach Weißenburg-Gunzenhausen	Piratenpartei Ansbach/Weißenburg-Gunzenhausen	113339232140512	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	0_50	0 - 50	2	1	1991	0	197	0
ÖDP Rems-Murr		166969103326187	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Per fortuna sono bianco	Maurizio Chierici	1698573850469214	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Ökologisch-Demokratischer Pressedienst Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) 	105695189827319	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Dr. Horst Baier	Dr. Horst Baier	220262751399177	Facebook	0_50	0 - 50	2	1	1991	0	197	0
SPD Eimsbüttel	SPD Hamburg	251214968313715	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Αριστερή Πρωτοβουλία Γλυφάδας - με την αριστερά της ρήξης & της ανατροπής	Παναγιωτης Βασιλακης	271036136394392	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Groen West-Vlaanderen	Sabels Jordy	2498060896894670	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Bengasi Battisti	Carla Gambale	1234886286582199	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Bündnis 90 / Die Grünen Kreisverband Ortenau	Domenic Markus Preukschas	195589923029	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Grüne Jugend Augsburg	Grüne Jugend Augsburg	102909819848567	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Optimiste pour Bruxelles	MR - Mouvement Réformateur	570826640096148	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Errico Di Tillio - Anno Zero	Errico Di Tillio	418744215339376	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Rick Ulbricht	Rick Ulbricht 	256973711149074	Facebook	0_50	0 - 50	2	1	1991	0	197	0
MalnateSostenibile	Lista civica Malnate Sostenibile	397809613568460	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Podemos San Fernando de Henares	Podemos	918662134832058	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Jesús Santos	Podemos	1262476947185382	Facebook	0_50	0 - 50	2	1	1991	0	197	0
SMER - SD Žarnovica	SMER - SD	349213355780190	Facebook	0_50	0 - 50	2	1	1991	0	197	0
PTB	PTB	53838654385	Facebook	0_50	0 - 50	2	1	1991	0	197	0
MiglioriAmo Fidenza	Daniele Aiello	704187586308052	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Jonas Bruns	Jonas Bruns	2138908233101805	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Junge Union Mannheim	Junge Union Mannheim	403423809690190	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Patricia O' Dwyer	Selormey Kodzo Effui	1790264301045335	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Unidas por Collado Villalba	Unidas Podemos Collado Villalba	2292665334345095	Facebook	0_50	0 - 50	2	1	1991	0	197	0
Daniel Marinac		191781881583981	Facebook	0_50	0 - 50	2	1	1922	0	169	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	0_50	0 - 50	1	1	1775	355	3	0
Dacian Cioloş	PLUS	107543802616247	Facebook	0_50	0 - 50	1	1	1775	355	3	0
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	0_50	0 - 50	1	1	1775	355	3	0
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	0_50	0 - 50	1	1	1775	355	3	0
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	0_50	0 - 50	1	1	1775	355	3	0
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	0_50	0 - 50	1	1	1775	355	3	0
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	0_50	0 - 50	1	1	1775	355	3	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	0_50	0 - 50	1	1	1775	355	3	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	0_50	0 - 50	2	1	1439	0	165	0
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	0_50	0 - 50	1	1	1088	544	12	2
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	0_50	0 - 50	1	1	1088	544	12	2
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	0_50	0 - 50	1	1	1088	544	12	2
Kristdemokraterna Täby	Kristdemokraterna Täby	500140550093378	Facebook	0_50	0 - 50	1	1	999	0	9	0
Vänsterpartiet Helsingborg	Mattiasson Saarinen Ingrid Kristina	732887920091032	Facebook	0_50	0 - 50	1	1	999	0	9	0
Maciej Małecki	Maciej Małecki 	533251443444200	Facebook	0_50	0 - 50	1	1	999	0	23	0
Torben Overgaard	Nielsen Torben Kirk Overgaard	766828280077855	Facebook	0_50	0 - 50	1	1	999	0	13	0
Malin Forsbrand kommunalråd Vaxholm	Forsbrand Malin Kristina	298053177394356	Facebook	0_50	0 - 50	1	1	999	0	9	0
Daniel Nyboe Andersen	Andersen Daniel Nyboe	337594876360078	Facebook	0_50	0 - 50	1	1	999	0	13	0
Henrik Sass Larsen	Socialdemokratiet	530069377053107	Facebook	0_50	0 - 50	1	1	999	0	13	0
Miljöpartiet de gröna i Solna	Bernhard Huber	183031871858967	Facebook	0_50	0 - 50	1	1	999	0	9	0
Troels Ravn	Ravn Troels	526616710705073	Facebook	0_50	0 - 50	1	1	999	0	13	0
Allon Hein Sørensen - Alternativet	Sorensen Allon Hein	1327955487287048	Facebook	0_50	0 - 50	1	1	999	0	13	0
Thue Grum-Schwensen i EU	Grum-Schwensen Thue	1924899181139876	Facebook	0_50	0 - 50	1	1	999	0	13	0
Adnan Dibrani till Bryssel	Ghafari Sebastian	1308296045984813	Facebook	0_50	0 - 50	1	1	999	0	9	0
Dansk Vegetarisk Forening - DVF	Dansk Vegetarisk Forening - DVF	138978072648	Facebook	0_50	0 - 50	1	1	999	0	13	0
Liberalerna Malmö	Karlson Christoffer Johan	109988009048564	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna Lysekil	Kristdemokraterna	347568685423907	Facebook	0_50	0 - 50	1	1	999	0	9	0
Elżbieta Stępień Posłanka na Sejm RP kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska Platforma SLD PSL .N Zieloni	888587617855300	Facebook	0_50	0 - 50	1	1	999	0	23	0
Kreitler-Sas Máté	Kreitler-Sas Máté	1499582216806964	Facebook	0_50	0 - 50	1	1	999	0	1	0
Marta Lempart	KW Wiosna Roberta Biedronia	760311647468570	Facebook	0_50	0 - 50	1	1	999	0	23	0
Vaslui pentru integritate		264022660693842	Facebook	0_50	0 - 50	1	1	999	0	20	0
Yildiz Akdogan	Yildiz Akdogan	181106225260438	Facebook	0_50	0 - 50	1	1	999	0	13	0
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	0_50	0 - 50	1	1	999	0	1	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	0_50	0 - 50	1	1	999	0	20	0
Miljöpartiet de gröna i Katrineholm	Miljöpartiet de gröna i Katrineholm	744040148974429	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kóber György	Gyuri Kóber	456306857778653	Facebook	0_50	0 - 50	1	1	999	0	3	1
Maric politik	Marić Maria Charlotta	389748451834422	Facebook	0_50	0 - 50	1	1	999	0	9	0
Miljöpartiet de gröna region Kalmar	Miljöpartiet de gröna Kalmar län	161091964101674	Facebook	0_50	0 - 50	1	1	999	0	9	0
Juhász Szabolcs	Jobbik Magyarországért Mozgalom	1836494733099371	Facebook	0_50	0 - 50	1	1	999	0	1	0
ALDE - Partidul Alianta Liberalilor si Democratilor Constanta	Dumio	1573385822939865	Facebook	0_50	0 - 50	1	1	999	0	20	0
Lise Bech - Dansk Folkeparti	Bech Lise	665462313475794	Facebook	0_50	0 - 50	1	1	999	0	13	0
Rikke Lauritsen - SF	Lauritsen Rikke	471801563226188	Facebook	0_50	0 - 50	1	1	999	0	13	0
Mick Keller - Liberal Alliance	Mick Alexander Keller	184347308564575	Facebook	0_50	0 - 50	1	1	999	0	13	0
Enhedslisten Køge	Rolskov Niels	366165650071333	Facebook	0_50	0 - 50	1	1	999	0	13	0
Vänsterpartiet Sundbyberg	Vänsterpartiet Sundbyberg	1592860820974499	Facebook	0_50	0 - 50	1	1	999	0	9	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	0_50	0 - 50	1	1	999	0	20	0
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	0_50	0 - 50	1	1	999	0	13	0
Bogdan Klich	Bogdan Adam Klich 	102087510135950	Facebook	0_50	0 - 50	1	1	999	0	23	0
Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	0_50	0 - 50	1	1	999	0	13	0
Sławomir Zawiślak - Poseł Naszej Ziemi	GRAFTET Michał Teterycz	175489039166522	Facebook	0_50	0 - 50	1	1	999	0	23	0
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	0_50	0 - 50	1	1	999	0	23	0
Sverigedemokraterna Östergötland	Svensson Jan Hubert	386410271448008	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna Falkenberg	Ferris Georgia Minnie Anna	184270554952699	Facebook	0_50	0 - 50	1	1	999	0	46	9
Georgia Ferris KD EU-Kandidat	Ferris Georgia Minnie Anna	407374246718043	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna Halland	Ferris Georgia Minnie Anna	727605503925235	Facebook	0_50	0 - 50	1	1	999	0	9	0
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	0_50	0 - 50	1	1	999	0	9	0
Socialdemokraterna Dalarna	Socialdemokraterna Dalarna	362970427153858	Facebook	0_50	0 - 50	1	1	999	0	9	0
Socialdemokraterna i Borås	Socialdemokraterna i Borås	104604012928735	Facebook	0_50	0 - 50	1	1	999	0	9	0
EslövsModeraterna	Malmborg Rikard	1563356257213073	Facebook	0_50	0 - 50	1	1	999	0	9	0
Moderaterna i Östergötland	Moderaterna i Östergötland	435489349877161	Facebook	0_50	0 - 50	1	1	999	0	46	9
Polska Fair Play Jolanta Milas	Olaf Szymon Skibiński	363474570925082	Facebook	0_50	0 - 50	1	1	999	0	23	0
Centerpartiet Västerbotten	Andersson Ase Amandah	281642088439	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kommunistiska Partiet Göteborg	Kommunistiska Partiet Göteborg	355113523668	Facebook	0_50	0 - 50	1	1	999	0	9	0
„A pénz visszajár"	Zágráb Nándor	806011439524661	Facebook	0_50	0 - 50	1	1	999	0	3	1
Miljöpartiet de Gröna i Sundbyberg	Miljöpartiet Sundbyberg	107104919328517	Facebook	0_50	0 - 50	1	1	999	0	9	0
Charlotte Nordström	Nordstrom Charlotte Astrid	1470292919905819	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna på Orust	Kristdemokraterna	159407334910426	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna Göteborg	Kristdemokraterna Göteborg	1139097292843761	Facebook	0_50	0 - 50	1	1	999	0	9	0
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	0_50	0 - 50	1	1	999	0	3	0
Mads Fuglede	Mads Fuglede	1554525611484429	Facebook	0_50	0 - 50	1	1	999	0	13	0
Emil Forslund - Politiker	Forslund Emil Jonathan	629056647456278	Facebook	0_50	0 - 50	1	1	999	0	9	0
Michael Nedersøe - Dansk Folkeparti	Nedersøe Michael Kim Bladt	1448006052123626	Facebook	0_50	0 - 50	1	1	999	0	13	0
KD Sigtuna	Makris Jessica Therese	2063183643940247	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna i Gagnef	Kristdemokraterna Dalarna	273483286188959	Facebook	0_50	0 - 50	1	1	999	0	9	0
KDMaria	Nilsson Anna Maria	250279129252623	Facebook	0_50	0 - 50	1	1	999	0	9	0
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	0_50	0 - 50	1	1	999	0	46	9
Kristdemokraterna i Ulricehamn	Kristdemokraterna i Ulricehamn	204903883423715	Facebook	0_50	0 - 50	1	1	999	0	9	0
Eva B Arnesson - KD	Eva B Arnesson - KD	297923747637590	Facebook	0_50	0 - 50	1	1	999	0	9	0
Anne Valentina Berthelsen	Berthelsen Anne	1701135240186838	Facebook	0_50	0 - 50	1	1	999	0	13	0
Demokratibygget	Barrett Sara Helena	536156530105433	Facebook	0_50	0 - 50	1	1	999	0	9	0
Nye Borgerlige i Skive		568131236968749	Facebook	0_50	0 - 50	1	1	999	0	13	0
Socialdemokraterna på Linje 17	Socialdemokraterna på Linje 17 	174527259250554	Facebook	0_50	0 - 50	1	1	999	0	9	0
Liberalerna Österåker	Liberalerna i Österåker	316933851779070	Facebook	0_50	0 - 50	1	1	999	0	9	0
Rasmus Peter Henriksen	Henriksen Rasmus Peter	1522101171358705	Facebook	0_50	0 - 50	1	1	999	0	13	0
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	0_50	0 - 50	1	1	999	0	13	0
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	0_50	0 - 50	1	1	999	0	0	0
Rune Scharff Andreasen - Folketingskandidat	Andreasen Rune Scharff	1779593438770497	Facebook	0_50	0 - 50	1	1	999	0	13	0
Jacek Kuźniewicz	Jacek Kuźniewicz	1422828751268697	Facebook	0_50	0 - 50	1	1	999	0	23	0
ANO, máme rádi Olomouc	wecreate media	240004189482300	Facebook	0_50	0 - 50	1	1	999	0	3	0
Good Affairs		750408395070231	Facebook	0_50	0 - 50	1	1	999	0	20	0
Takacs Zoltan	Takacs Zoltan	1827240594259659	Facebook	0_50	0 - 50	1	1	999	0	20	0
Jobbik Rétság	Jobbik Magyarországért Mozgalom	1360301207471601	Facebook	0_50	0 - 50	1	1	999	0	1	0
studietid	#studietid	637235366608588	Facebook	0_50	0 - 50	1	1	999	0	9	0
Anders Rehnberg till Europaparlamentet	Rehnberg Anders John Henry	362678667854817	Facebook	0_50	0 - 50	1	1	999	0	9	0
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	0_50	0 - 50	1	1	999	0	46	9
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	0_50	0 - 50	1	1	999	0	3	0
Moderata Ungdomsförbundet	Moderata Ungdomsförbundet	139375052786521	Facebook	0_50	0 - 50	1	1	999	0	46	9
Marlene Harpsøe	Engelhardt Lars	759667427415169	Facebook	0_50	0 - 50	1	1	999	0	13	0
Fazakas Attila	Fazakas Attila	1580170602061811	Facebook	0_50	0 - 50	1	1	999	0	1	0
Folketingskandidat - Claus Bøgh Svenningsen	Svenningsen Claus Bogh	1392451360871381	Facebook	0_50	0 - 50	1	1	999	0	13	0
Svensk Tidskrift	Svensk Tidskrift	268608766607208	Facebook	0_50	0 - 50	1	1	999	0	9	0
Miljöpartiet de gröna i Kalmar	Miljöpartiet de gröna i Kalmar	700878769933437	Facebook	0_50	0 - 50	1	1	999	0	46	9
Per Chiesina Uzzanese	Per Chiesina Uzzanese - Di Nuovo Insieme	1402850209999395	Facebook	0_50	0 - 50	1	1	995	0	98	0
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	0_50	0 - 50	1	1	995	0	98	0
Daniela Ruffino	Paolo Peira	1408192702783124	Facebook	0_50	0 - 50	1	1	995	0	98	0
Louis O'Hara - Sinn Féin	O'HARA LOUIS JOSEPH	290382001169403	Facebook	0_50	0 - 50	1	1	995	0	98	0
Elena Piastra	Elena Piastra	280700035833011	Facebook	0_50	0 - 50	1	1	995	0	98	0
LKR Kreisverband Konstanz	Günther Hückmann	735906753281103	Facebook	0_50	0 - 50	1	1	995	0	98	0
Sanja Radolović	Radolovic Sanja	508755779649081	Facebook	0_50	0 - 50	1	1	995	0	98	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	0_50	0 - 50	1	1	995	0	98	0
Arianna Verucci Candidata Europee 2019	Arianna Verucci	351797152405843	Facebook	0_50	0 - 50	1	1	995	0	98	0
Pieter-Jan Verhoye	Verhoye Pieter-Jan	300513937202082	Facebook	0_50	0 - 50	1	1	995	0	98	0
Elisabetta Fatuzzo	Elisabetta Fattuzo	648451052262295	Facebook	0_50	0 - 50	1	1	995	0	98	0
Ελένη Γαζή - υποψήφια ευρωβουλευτής ΑΚΚΕΛ	Dimitrios Pechlivanidis	2260431744198537	Facebook	0_50	0 - 50	1	1	995	0	98	0
Christophe Calis	Calis Christophe Koenraad R.	2396791870539800	Facebook	0_50	0 - 50	1	1	995	0	98	0
DIE LINKE. Dresden	DIE LINKE. Dresden	101065286702367	Facebook	0_50	0 - 50	1	1	995	0	98	0
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	0_50	0 - 50	1	1	995	0	98	0
Prof Luca Avagnina	Avagnina Luca	1081529978655352	Facebook	0_50	0 - 50	1	1	995	0	98	0
Gabriele Padovani	Andrea Liverani	1559045154349568	Facebook	0_50	0 - 50	1	1	995	0	98	0
Αντωνιάδου Αθηνά	Αθηνα Αντωνιαδου	2058682324431724	Facebook	0_50	0 - 50	1	1	995	0	98	0
Partei der Humanisten Bremen	Axel Börold	1477347775705985	Facebook	0_50	0 - 50	1	1	995	0	98	0
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	0_50	0 - 50	1	1	995	0	98	0
Bram Heylen	Heylen Bram	812636525751167	Facebook	0_50	0 - 50	1	1	995	0	98	0
